sub_num,id,typical,experience,experience_open,typical_num,image_name,plural_category,name,pets,books_animals,typical_num_z,typical_by_category_z
CAT_278,10,somewhat typical,Yes,Fish at mall and on TV shows like mrs. Rachel,4,clownfish_600x600,fish,clownfish,1 black and white long hair cat,"My little pony series, goodnight moon , are you my mom, the rainbow fish",0.34020690871988585,0.3580574370197163
CAT_278,11,very typical,Yes,"At home, on tv shows, and at the zoo",5,cornishrex_600x600,cats,cornishrex,1 black and white long hair cat,"My little pony series, goodnight moon , are you my mom, the rainbow fish",0.8845379626717031,0.4082482904638632
CAT_278,12,very typical,Yes,"Yes she has seen a dog in person, at the zoo, and on TV",5,germanshepherd_600x600,dogs,germanshepherd,1 black and white long hair cat,"My little pony series, goodnight moon , are you my mom, the rainbow fish",0.8845379626717031,0.4082482904638631
CAT_278,13,very typical,Yes,"A neighbor with a golden, shows",5,goldenretriever_600x600,dogs,goldenretriever,1 black and white long hair cat,"My little pony series, goodnight moon , are you my mom, the rainbow fish",0.8845379626717031,0.4082482904638631
CAT_278,14,somewhat atypical,No,NA,2,heron_600x600,birds,heron,1 black and white long hair cat,"My little pony series, goodnight moon , are you my mom, the rainbow fish",-0.7484551991837488,1.2909944487358056
CAT_278,15,very atypical,No,NA,1,kingfisher_600x600,birds,kingfisher,1 black and white long hair cat,"My little pony series, goodnight moon , are you my mom, the rainbow fish",-1.2927862531355663,-0.6454972243679026
CAT_278,16,very atypical,No,NA,1,kookaburra_600x600,birds,kookaburra,1 black and white long hair cat,"My little pony series, goodnight moon , are you my mom, the rainbow fish",-1.2927862531355663,-0.6454972243679026
CAT_278,17,very atypical,Yes,Fish at zoo; or while watching Mrs.Rachel songs for little,1,lionfish_600x600,fish,lionfish,1 black and white long hair cat,"My little pony series, goodnight moon , are you my mom, the rainbow fish",-1.2927862531355663,-1.2532010295690075
CAT_278,18,very typical,Yes,We own a cat,5,oriental_600x600,cats,oriental,1 black and white long hair cat,"My little pony series, goodnight moon , are you my mom, the rainbow fish",0.8845379626717031,0.4082482904638632
CAT_278,19,somewhat atypical,No,NA,2,robin_600x600,birds,robin,1 black and white long hair cat,"My little pony series, goodnight moon , are you my mom, the rainbow fish",-0.7484551991837488,1.2909944487358056
CAT_278,20,very typical,Yes,"Dogs with family members, the zoo, and educational tv show",5,sheepdog_600x600,dogs,sheepdog,1 black and white long hair cat,"My little pony series, goodnight moon , are you my mom, the rainbow fish",0.8845379626717031,0.4082482904638631
CAT_278,21,very atypical,No,NA,1,sparrow_600x600,birds,sparrow,1 black and white long hair cat,"My little pony series, goodnight moon , are you my mom, the rainbow fish",-1.2927862531355663,-0.6454972243679026
CAT_278,22,very atypical,No,NA,1,sphynx_600x600,cats,sphynx,1 black and white long hair cat,"My little pony series, goodnight moon , are you my mom, the rainbow fish",-1.2927862531355663,-2.0412414523193148
CAT_278,23,very atypical,No,NA,1,sturgeon_600x600,fish,sturgeon,1 black and white long hair cat,"My little pony series, goodnight moon , are you my mom, the rainbow fish",-1.2927862531355663,-1.2532010295690075
CAT_278,24,very typical,Yes,NA,5,tabby_600x600,cats,tabby,1 black and white long hair cat,"My little pony series, goodnight moon , are you my mom, the rainbow fish",0.8845379626717031,0.4082482904638632
CAT_273,1,very atypical,No,NA,1,afghanhound_600x600,dogs,afghanhound,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",-1.1611859081035623,-1.5441788914646142
CAT_273,2,somewhat typical,Yes,He has a flashcard that shows a cat. We do not have a cat (we have a dog) though.,4,arabianmau_600x600,cats,arabianmau,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",0.7389364869749939,1.0882143751650175
CAT_273,3,neither typical nor atypical,Yes,He has seen live fish of various shapes and sizes. Usually in water context. Not sure if the fish in absence of water makes a difference for him.,3,bass_600x600,fish,bass,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",0.10556235528214192,0.4082482904638629
CAT_273,4,very typical,Yes,He understands these as dogs when seen in the neighborhood.,5,bassethound_600x600,dogs,bassethound,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",1.372310618667846,0.6358383670736646
CAT_273,5,very typical,Yes,This is very similar to the dog we own. He is exposed to many dogs in our neighborhood.,5,beagle_600x600,dogs,beagle,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",1.372310618667846,0.6358383670736646
CAT_273,6,very atypical,No,NA,1,betafish_600x600,fish,betafish,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",-1.1611859081035623,-0.8164965809277261
CAT_273,7,neither typical nor atypical,Yes,He has seen these types of fishes in fish tanks at restaurants and aquariums but am not sure if he can recognize them without water.,3,bluegill_600x600,fish,bluegill,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",0.10556235528214192,0.4082482904638629
CAT_273,8,somewhat atypical,Yes,He may not have seen fully red colored birds but this is typical to other birds in terms of birdlike features.,2,cardinal_600x600,birds,cardinal,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",-0.5278117764107102,-0.4879500364742665
CAT_273,9,neither typical nor atypical,No,NA,3,chartreux_600x600,cats,chartreux,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",0.10556235528214192,0.36273812505500586
CAT_273,10,very typical,Yes,"Finding Nemo. He can recognize clown fishes as ""Nemo"" and as ""fish"".",5,clownfish_600x600,fish,clownfish,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",1.372310618667846,1.632993161855452
CAT_273,11,very atypical,No,NA,1,cornishrex_600x600,cats,cornishrex,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",-1.1611859081035623,-1.0882143751650175
CAT_273,12,very typical,Yes,There are German Shepherds in the neighborhood that he has exposed to. This is not our own dog's breed.,5,germanshepherd_600x600,dogs,germanshepherd,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",1.372310618667846,0.6358383670736646
CAT_273,13,very typical,Yes,We have a dog (beagle mix). Our dog's build is similar but the child is exposed to many types of dogs in the neighborhood.,5,goldenretriever_600x600,dogs,goldenretriever,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",1.372310618667846,0.6358383670736646
CAT_273,14,neither typical nor atypical,Yes,He has seen this at the zoo but we do not go often.,3,heron_600x600,birds,heron,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",0.10556235528214192,0.2439750182371334
CAT_273,15,somewhat atypical,Yes,He has seen birds of various shapes and sizes at the zoo but we do not go often.,2,kingfisher_600x600,birds,kingfisher,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",-0.5278117764107102,-0.4879500364742665
CAT_273,16,very atypical,No,NA,1,kookaburra_600x600,birds,kookaburra,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",-1.1611859081035623,-1.2198750911856664
CAT_273,17,very atypical,No,NA,1,lionfish_600x600,fish,lionfish,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",-1.1611859081035623,-0.8164965809277261
CAT_273,18,somewhat atypical,No,NA,2,oriental_600x600,cats,oriental,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",-0.5278117764107102,-0.36273812505500586
CAT_273,19,neither typical nor atypical,Yes,This looks similar to other birds with typical birdlike features.,3,robin_600x600,birds,robin,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",0.10556235528214192,0.2439750182371334
CAT_273,20,somewhat atypical,No,NA,2,sheepdog_600x600,dogs,sheepdog,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",-0.5278117764107102,-0.9991745768300445
CAT_273,21,very typical,Yes,This a common bird in the city/neighborhood.,5,sparrow_600x600,birds,sparrow,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",1.372310618667846,1.7078251276599332
CAT_273,22,very atypical,No,NA,1,sphynx_600x600,cats,sphynx,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",-1.1611859081035623,-1.0882143751650175
CAT_273,23,very atypical,Yes,He has been to the aquarium with various shapes and sizes of fish. I do not know if the absence of fish makes a difference.,1,sturgeon_600x600,fish,sturgeon,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",-1.1611859081035623,-0.8164965809277261
CAT_273,24,somewhat typical,Yes,He has a flashcard of a cat and he is exposed to cats this way.,4,tabby_600x600,cats,tabby,"1 dog, beagle mix","Bingo was His Name-O
Never Touch a Panda
Never Touch a Dragon
Thomas the Train series
Lovevery flashcards, My First Animals Touch and Feel flashcards",0.7389364869749939,1.0882143751650175
CAT_268,1,very atypical,No,NA,1,afghanhound_600x600,dogs,afghanhound,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",-1.1697468073508868,-1.0540925533894598
CAT_268,2,very typical,Yes,We see a cat that looks like this when out walking.,5,arabianmau_600x600,cats,arabianmau,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",1.4417809485952793,1.0540925533894598
CAT_268,3,somewhat atypical,No,NA,2,bass_600x600,fish,bass,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",-0.5168648683643453,0
CAT_268,4,somewhat atypical,No,NA,2,bassethound_600x600,dogs,bassethound,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",-0.5168648683643453,-0.5270462766947299
CAT_268,5,very typical,Yes,This type of dog looks similar to our own.,5,beagle_600x600,dogs,beagle,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",1.4417809485952793,1.0540925533894598
CAT_268,6,very atypical,No,NA,1,betafish_600x600,fish,betafish,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",-1.1697468073508868,-0.7905694150420948
CAT_268,7,neither typical nor atypical,Yes,"They have seen many images of fish in books, and saw them in person at aquarium once.",3,bluegill_600x600,fish,bluegill,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",0.13601707062219626,0.7905694150420948
CAT_268,8,somewhat typical,Yes,They have seen a bird similar to this in our backyard.,4,cardinal_600x600,birds,cardinal,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",0.7888990096087378,0.8475793795260131
CAT_268,9,somewhat typical,Yes,We have seen a cat like this in our neighborhood.,4,chartreux_600x600,cats,chartreux,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",0.7888990096087378,0.5270462766947299
CAT_268,10,somewhat typical,Yes,They have seen fish similar to this in a book we read often.,4,clownfish_600x600,fish,clownfish,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",0.7888990096087378,1.5811388300841895
CAT_268,11,very atypical,No,NA,1,cornishrex_600x600,cats,cornishrex,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",-1.1697468073508868,-1.0540925533894598
CAT_268,12,somewhat typical,Yes,We occasionally see dogs that look like this when out for a walk.,4,germanshepherd_600x600,dogs,germanshepherd,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",0.7888990096087378,0.5270462766947299
CAT_268,13,very typical,Yes,"We have a large pet dog, and they have seen many other dogs on walks and at family members' houses.",5,goldenretriever_600x600,dogs,goldenretriever,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",1.4417809485952793,1.0540925533894598
CAT_268,14,neither typical nor atypical,Yes,We saw something similar at the zoo once.,3,heron_600x600,birds,heron,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",0.13601707062219626,-0.16951587590520245
CAT_268,15,somewhat atypical,No,NA,2,kingfisher_600x600,birds,kingfisher,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",-0.5168648683643453,-1.186611131336418
CAT_268,16,somewhat atypical,No,NA,2,kookaburra_600x600,birds,kookaburra,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",-0.5168648683643453,-1.186611131336418
CAT_268,17,very atypical,No,NA,1,lionfish_600x600,fish,lionfish,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",-1.1697468073508868,-0.7905694150420948
CAT_268,18,somewhat atypical,Yes,NA,2,oriental_600x600,cats,oriental,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",-0.5168648683643453,-0.5270462766947299
CAT_268,19,somewhat typical,Yes,They have seen birds similar to this in our backyard.,4,robin_600x600,birds,robin,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",0.7888990096087378,0.8475793795260131
CAT_268,20,very atypical,No,NA,1,sheepdog_600x600,dogs,sheepdog,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",-1.1697468073508868,-1.0540925533894598
CAT_268,21,somewhat typical,Yes,Birds in our backyard and birds seen while playing outside at daycare.,4,sparrow_600x600,birds,sparrow,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",0.7888990096087378,0.8475793795260131
CAT_268,22,very atypical,No,NA,1,sphynx_600x600,cats,sphynx,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",-1.1697468073508868,-1.0540925533894598
CAT_268,23,very atypical,No,NA,1,sturgeon_600x600,fish,sturgeon,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",-1.1697468073508868,-0.7905694150420948
CAT_268,24,very typical,Yes,We have a pet cat that is a different color but looks similar to this. We see outdoor cats often while outside on walks.,5,tabby_600x600,cats,tabby,"1 Dog (pit bull/boxer/rottweiler mix)
1 Cat (breed unknown)","Pout pout fish
Brown bear
Green eggs and ham
Are you my mother?
Goodnight moon",1.4417809485952793,1.0540925533894598
