Trial,Framerate,Framecount,file,response_uuid,trial_number
17,30.0272,221,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,7
18,30.0394,221,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,8
19,30.0313,221,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,9
21,30.0353,221,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,11
22,30.0272,221,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,12
23,30.0313,221,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,13
24,30.0313,221,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,14
26,30.0164,219,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,16
27,30.0517,221,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,17
28,30.0231,221,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,18
29,30.0313,221,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,19
31,30.037,219,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,21
32,30.0394,221,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,22
33,30.0353,221,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,23
34,30.0313,221,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,24
36,30.0313,221,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,26
37,30.0394,221,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,27
38,30.0517,221,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,28
39,30.0435,221,framerate_table_46cfccff-4e6c-4f75-b76e-bb2f854a0728,46cfccff-4e6c-4f75-b76e-bb2f854a0728,29
11,30.1598,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,1
12,30.1598,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,2
13,30.1563,218,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,3
14,30.1682,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,4
16,30.1598,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,6
17,30.1682,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,7
18,30.164,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,8
19,30.1688,218,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,9
21,30.1598,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,11
22,30.164,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,12
23,30.1724,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,13
24,30.1682,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,14
26,30.164,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,16
27,30.164,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,17
28,30.164,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,18
29,30.164,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,19
31,30.164,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,21
32,30.164,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,22
33,30.164,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,23
34,30.1598,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,24
36,30.1682,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,26
37,30.1724,217,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,27
38,30.1996,177,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,28
39,30.1688,218,framerate_table_46ed9aa7-58ea-48f1-95ff-c1957540cc5f,46ed9aa7-58ea-48f1-95ff-c1957540cc5f,29
11,30.1139,222,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,1
12,30.1017,222,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,2
13,30.1205,220,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,3
14,30.1164,220,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,4
16,30.1081,220,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,6
17,30.1452,220,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,7
18,30.109,221,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,8
19,30.1139,222,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,9
21,30.1164,220,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,11
22,30.1164,220,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,12
23,30.1336,221,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,13
24,30.1221,222,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,14
26,30.1246,220,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,16
27,30.0958,220,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,17
28,30.1058,222,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,18
29,30.1058,222,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,19
31,30.104,220,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,21
32,30.0976,222,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,22
33,30.1221,222,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,23
34,30.0895,222,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,24
36,30.0752,220,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,26
37,30.1213,221,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,27
38,30.1467,222,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,28
39,30.118,222,framerate_table_479607e8-498d-4262-ae1a-8b32c25e07dd,479607e8-498d-4262-ae1a-8b32c25e07dd,29
11,8.0994,60,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,1
12,8.0972,60,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,2
13,8.0972,60,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,3
14,8.0961,60,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,4
16,8.1095,61,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,6
17,8.1095,61,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,7
18,8.0983,60,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,8
19,8.0961,60,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,9
21,8.0994,60,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,11
22,8.1106,61,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,12
23,8.0972,60,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,13
24,8.0972,60,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,14
26,8.0972,60,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,16
27,8.0972,60,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,17
28,8.0983,60,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,18
29,8.0972,60,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,19
31,8.1095,61,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,21
32,8.0983,60,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,22
33,8.1106,61,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,23
34,8.0972,60,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,24
36,8.0983,60,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,26
37,8.1117,61,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,27
38,8.0983,60,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,28
39,8.0983,60,framerate_table_479ded49-60f3-4323-9414-cda4231acc42,479ded49-60f3-4323-9414-cda4231acc42,29
11,29.8629,220,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,1
12,29.8609,219,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,2
13,29.8446,219,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,3
14,29.871,220,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,4
16,29.7393,219,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,6
17,29.4472,220,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,7
18,29.7378,220,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,8
19,29.8609,219,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,9
21,29.8629,220,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,11
22,29.867,220,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,12
23,29.8629,220,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,13
24,29.8569,219,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,14
26,29.8609,219,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,16
27,29.7337,220,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,17
28,29.1831,214,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,18
29,29.8609,219,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,19
31,29.7595,219,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,21
32,29.8609,219,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,22
33,29.8569,219,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,23
34,29.8569,219,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,24
36,29.8569,219,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,26
37,29.871,220,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,27
38,29.8609,219,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,28
39,29.871,220,framerate_table_482564b9-ab77-4dee-a665-62fda45850f7,482564b9-ab77-4dee-a665-62fda45850f7,29
11,16.3221,120,framerate_table_48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,1
12,16.1703,120,framerate_table_48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,2
13,16.1843,118,framerate_table_48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,3
14,15.9801,90,framerate_table_48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,4
16,16.1203,119,framerate_table_48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,6
17,16.0011,117,framerate_table_48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,7
18,16.1977,118,framerate_table_48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,8
19,16.0692,91,framerate_table_48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,9
21,16.1529,120,framerate_table_48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,11
22,16.1616,120,framerate_table_48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,12
23,16.0582,117,framerate_table_48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,13
24,16.0428,90,framerate_table_48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,14
26,16.0464,119,framerate_table_48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,16
27,16.1159,119,framerate_table_48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,17
28,16.129,118,framerate_table_48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,48e70c01-b9d9-4d5d-bdef-b07c7b2b81d5,18
11,30.1295,221,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,1
12,30.1221,222,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,2
13,30.1221,222,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,3
14,30.1351,223,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,4
16,30.118,222,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,6
17,30.1189,223,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,7
18,30.1099,222,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,8
19,30.1107,223,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,9
21,30.1213,221,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,11
22,30.0844,221,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,12
23,30.1026,223,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,13
24,30.1392,223,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,14
26,29.9595,222,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,16
27,30.0985,223,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,17
28,30.1311,223,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,18
29,30.1139,222,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,19
31,30.1026,223,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,21
32,30.1107,223,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,22
33,30.1148,223,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,23
34,30.1311,223,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,24
36,30.1295,221,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,26
37,30.0742,223,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,27
38,30.1351,223,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,28
39,30.1433,223,framerate_table_498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,498ce9ca-4ed8-4b7d-a33f-d24a93fa3358,29
11,30.1647,218,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,1
12,30.018,217,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,2
13,30.1688,218,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,3
14,30.1688,218,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,4
16,30.1688,218,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,6
17,30.1778,219,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,7
18,30.1688,218,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,8
19,30.1438,218,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,9
21,30.1563,218,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,11
22,30.1438,218,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,12
23,30.1688,218,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,13
24,30.1653,219,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,14
26,30.1688,218,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,16
27,30.1528,219,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,17
28,30.1778,219,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,18
29,30.1736,219,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,19
31,30.1647,218,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,21
32,30.1778,219,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,22
33,30.1528,219,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,23
34,30.1778,219,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,24
36,30.1605,218,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,26
37,30.1688,218,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,27
38,30.173,218,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,28
39,30.303,117,framerate_table_49de7393-9635-459c-a675-ae0a3730546d,49de7393-9635-459c-a675-ae0a3730546d,29
11,30.1081,220,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,1
12,30.0967,221,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,2
13,30.1295,221,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,3
14,30.1172,221,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4
16,30.1205,220,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,6
17,30.1122,220,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,7
18,30.0926,221,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,8
19,30.1008,221,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,9
21,30.0752,220,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,11
22,30.104,220,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,12
23,30.1008,221,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,13
24,30.0762,221,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,14
26,30.1279,219,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,16
27,30.109,221,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,17
28,30.1081,220,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,18
29,30.0834,220,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,19
31,30.1213,221,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,21
32,30.0967,221,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,22
33,30.104,220,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,23
34,30.0967,221,framerate_table_4a1c0cd0-8d25-4cd2-89df-852be98e0f13,4a1c0cd0-8d25-4cd2-89df-852be98e0f13,24
